Amazon Title,Amazon Price,Amazon URL,Amazon Image,Flipkart Title,Flipkart Price,Flipkart URL,Flipkart Image,Myntra Title,Myntra Price,Myntra URL,Myntra Image
Nike Mens Air Zoom Pegasus 41 Pq Running Shoes,"₹11,895",https://www.amazon.in/Nike-Pegasus-PQ-White-Navy-Hyper-CRIMSON-HF4300-100-6UK/dp/B0D943QM3R/ref=sr_1_271?dib=eyJ2IjoiMSJ9.ytmu_ib1fIOLaoI1SHcQHc16hgKDPWTUNPUU3XB0pf0nEjMKww5FZQG69AErdF68rW9vhtLrVAZaVbLeyibrO8tlNms_BxBQ2gKwxLUi5VSclK_SJjVvHCEEYxJ40UvYpIyDr3L0ocpqVSxQBWr7zRd-uRCqsrcE7IiBFzUNhEVXfJ36BSuxdAGxr2NvWbaTf3EP1tdh7j_CcexaTTO0EGSE2CZx5KGCdQlpxg0OanwmIS-9C7XBR93WRrRhGHd2owV3HoDscGyN21tqyGfibXfgABa3wptG62nTijCnzZk.bb6uq7M18dNRk3q0Gc_TBFvU1s0fRv-vGazGQ5RvVhE&dib_tag=se&keywords=nike+shoes&nsdOptOutParam=true&qid=1744298219&sr=8-271&xpid=xzJTI1ZwVeXB0,https://m.media-amazon.com/images/I/31n31BL6vRL._SY395_SX395_.jpg,"Air Zoom Pegasus 40 Prm Running Shoes For Men  (White , 7)","₹7,997",https://www.flipkart.com/nike-air-zoom-pegasus-40-prm-running-shoes-men/p/itm81a52c785970a?pid=SHOGYG5EFHSATUTA&lid=LSTSHOGYG5EFHSATUTABISSJ8&marketplace=FLIPKART&q=nike+shoes&store=osp&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=63852d88-66ce-4fa1-913d-21060be13d0b.SHOGYG5EFHSATUTA.SEARCH&ppt=None&ppn=None&ssid=x53ypjvlao0000001744395014367&qH=2d7d99166bc4a50f,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/r/7/m/-original-imah4ektfkqphk8m.jpeg?q=70&crop=false,Nike Pegasus 39 Road Running Shoes,Rs. 9516,https://www.myntra.com/sports-shoes/nike/nike-pegasus-39-premium-womens-lace-ups-road-running-shoes/29870661/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29870661/2024/5/31/2d314686-a18a-48a3-b7e2-fd13e942fefd1717157818521NikePegasus39PremiumWomensRoadRunningShoes1.jpg"
Nike Mens Pegasus Easyon Running Shoes,"₹11,895",https://www.amazon.in/Pegasus-EASYON-White-White-Pure-Platinum-DK-GREY-8UK/dp/B0DJMN5SNF/ref=sr_1_275?dib=eyJ2IjoiMSJ9.ytmu_ib1fIOLaoI1SHcQHc16hgKDPWTUNPUU3XB0pf0nEjMKww5FZQG69AErdF68rW9vhtLrVAZaVbLeyibrO8tlNms_BxBQ2gKwxLUi5VSclK_SJjVvHCEEYxJ40UvYpIyDr3L0ocpqVSxQBWr7zRd-uRCqsrcE7IiBFzUNhEVXfJ36BSuxdAGxr2NvWbaTf3EP1tdh7j_CcexaTTO0EGSE2CZx5KGCdQlpxg0OanwmIS-9C7XBR93WRrRhGHd2owV3HoDscGyN21tqyGfibXfgABa3wptG62nTijCnzZk.bb6uq7M18dNRk3q0Gc_TBFvU1s0fRv-vGazGQ5RvVhE&dib_tag=se&keywords=nike+shoes&nsdOptOutParam=true&qid=1744298219&sr=8-275&xpid=xzJTI1ZwVeXB0,https://m.media-amazon.com/images/I/31nIOpBpfVL._SY395_SX395_.jpg,"Pegasus 39 Running Shoes For Men  (White , 12)","₹10,495",https://www.flipkart.com/nike-pegasus-39-running-shoes-men/p/itm32a68e0edc2f1?pid=SHOGZ8RXX8TVHWZM&lid=LSTSHOGZ8RXX8TVHWZM439FOU&marketplace=FLIPKART&q=nike+shoes&store=osp&srno=s_1_36&otracker=search&otracker1=search&fm=organic&iid=63852d88-66ce-4fa1-913d-21060be13d0b.SHOGZ8RXX8TVHWZM.SEARCH&ppt=None&ppn=None&ssid=x53ypjvlao0000001744395014367&qH=2d7d99166bc4a50f,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/b/a/5/-original-imah5vjktrhnysen.jpeg?q=70&crop=false,Nike Pegasus 39 Road Running Shoes,Rs. 9516,https://www.myntra.com/sports-shoes/nike/nike-pegasus-39-premium-womens-lace-ups-road-running-shoes/29870661/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29870661/2024/5/31/2d314686-a18a-48a3-b7e2-fd13e942fefd1717157818521NikePegasus39PremiumWomensRoadRunningShoes1.jpg"
Nike Womens W Flex Experience Rn 12 Running Shoes,"₹4,895.",https://www.amazon.in/Nike-Experience-12-Black-White-DK-GREY-DV0746-004-3-5UK/dp/B0CQR5G3LS/ref=sr_1_279?dib=eyJ2IjoiMSJ9.ytmu_ib1fIOLaoI1SHcQHc16hgKDPWTUNPUU3XB0pf0nEjMKww5FZQG69AErdF68rW9vhtLrVAZaVbLeyibrO8tlNms_BxBQ2gKwxLUi5VSclK_SJjVvHCEEYxJ40UvYpIyDr3L0ocpqVSxQBWr7zRd-uRCqsrcE7IiBFzUNhEVXfJ36BSuxdAGxr2NvWbaTf3EP1tdh7j_CcexaTTO0EGSE2CZx5KGCdQlpxg0OanwmIS-9C7XBR93WRrRhGHd2owV3HoDscGyN21tqyGfibXfgABa3wptG62nTijCnzZk.bb6uq7M18dNRk3q0Gc_TBFvU1s0fRv-vGazGQ5RvVhE&dib_tag=se&keywords=nike+shoes&nsdOptOutParam=true&qid=1744298219&sr=8-279&xpid=xzJTI1ZwVeXB0,https://m.media-amazon.com/images/I/31R-QV+8kSL._SX395_SY395_.jpg,"Experience Run 11 Running Shoes For Women  (Black , 8)","₹3,496",https://www.flipkart.com/nike-experience-run-11-running-shoes-women/p/itmfa4e7fdfd092a?pid=SHOH4E6U79W6VGJH&lid=LSTSHOH4E6U79W6VGJHC9BERL&marketplace=FLIPKART&q=nike+shoes&store=osp&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=63852d88-66ce-4fa1-913d-21060be13d0b.SHOH4E6U79W6VGJH.SEARCH&ppt=None&ppn=None&ssid=x53ypjvlao0000001744395014367&qH=2d7d99166bc4a50f,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/p/x/t/-original-imah9mgmzcgfkavg.jpeg?q=70&crop=false,Nike Women Invincible Running Shoes,Rs. 13596,https://www.myntra.com/sports-shoes/nike/nike-women-invincible-3-road-running-shoes/26141958/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26141958/2023/11/30/2d45d6d0-8cc1-4c34-bcff-f64808900d971701338132942NikeInvincible3WomensRoadRunningShoes1.jpg"
Nike Mens Air Zoom Pegasus 41 Running Shoes,"₹9,873",https://www.amazon.in/NIKE-Zoom-Pegasus-41-WHITE-VOLT-BLACK-FD2722-104-12UK/dp/B0D95MBPN6/ref=sr_1_281?dib=eyJ2IjoiMSJ9.ytmu_ib1fIOLaoI1SHcQHc16hgKDPWTUNPUU3XB0pf0nEjMKww5FZQG69AErdF68rW9vhtLrVAZaVbLeyibrO8tlNms_BxBQ2gKwxLUi5VSclK_SJjVvHCEEYxJ40UvYpIyDr3L0ocpqVSxQBWr7zRd-uRCqsrcE7IiBFzUNhEVXfJ36BSuxdAGxr2NvWbaTf3EP1tdh7j_CcexaTTO0EGSE2CZx5KGCdQlpxg0OanwmIS-9C7XBR93WRrRhGHd2owV3HoDscGyN21tqyGfibXfgABa3wptG62nTijCnzZk.bb6uq7M18dNRk3q0Gc_TBFvU1s0fRv-vGazGQ5RvVhE&dib_tag=se&keywords=nike+shoes&nsdOptOutParam=true&qid=1744298219&sr=8-281&xpid=xzJTI1ZwVeXB0,https://m.media-amazon.com/images/I/41yX4i89TRL._SX395_SY395_.jpg,"Air Zoom Pegasus 40 Prm Running Shoes For Men  (White , 7)","₹7,997",https://www.flipkart.com/nike-air-zoom-pegasus-40-prm-running-shoes-men/p/itm81a52c785970a?pid=SHOGYG5EFHSATUTA&lid=LSTSHOGYG5EFHSATUTABISSJ8&marketplace=FLIPKART&q=nike+shoes&store=osp&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=63852d88-66ce-4fa1-913d-21060be13d0b.SHOGYG5EFHSATUTA.SEARCH&ppt=None&ppn=None&ssid=x53ypjvlao0000001744395014367&qH=2d7d99166bc4a50f,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/r/7/m/-original-imah4ektfkqphk8m.jpeg?q=70&crop=false,Nike Air Zoom TR 1 Men's Shoes,Rs. 8636,https://www.myntra.com/sports-shoes/nike/nike-air-zoom-tr-1-mens-workout-shoes/29972000/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29972000/2024/6/15/0a009e22-d7de-43aa-8ce2-a64aa80020dd1718444426296NikeAirZoomTR1MensWorkoutShoes1.jpg"
NIL7E|#Nike Mens Nike Revolution 4 Running Shoes,"₹1,651",https://www.amazon.in/Nike-Revolution-Sneaker-Platinum-Metallic/dp/B07KYTSMYP/ref=sr_1_282?dib=eyJ2IjoiMSJ9.ytmu_ib1fIOLaoI1SHcQHc16hgKDPWTUNPUU3XB0pf0nEjMKww5FZQG69AErdF68rW9vhtLrVAZaVbLeyibrO8tlNms_BxBQ2gKwxLUi5VSclK_SJjVvHCEEYxJ40UvYpIyDr3L0ocpqVSxQBWr7zRd-uRCqsrcE7IiBFzUNhEVXfJ36BSuxdAGxr2NvWbaTf3EP1tdh7j_CcexaTTO0EGSE2CZx5KGCdQlpxg0OanwmIS-9C7XBR93WRrRhGHd2owV3HoDscGyN21tqyGfibXfgABa3wptG62nTijCnzZk.bb6uq7M18dNRk3q0Gc_TBFvU1s0fRv-vGazGQ5RvVhE&dib_tag=se&keywords=nike+shoes&nsdOptOutParam=true&qid=1744298219&sr=8-282&xpid=xzJTI1ZwVeXB0,https://m.media-amazon.com/images/I/41r1TlO8nFL._SX395_SY395_.jpg,"Revolution 6 Running Shoes For Men  (White , 11)","₹3,695",https://www.flipkart.com/nike-revolution-6-running-shoes-men/p/itm910ffa3a8da07?pid=SHOG982JEMY7YRH5&lid=LSTSHOG982JEMY7YRH57QYWJL&marketplace=FLIPKART&q=nike+shoes&store=osp&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=63852d88-66ce-4fa1-913d-21060be13d0b.SHOG982JEMY7YRH5.SEARCH&ppt=None&ppn=None&ssid=x53ypjvlao0000001744395014367&qH=2d7d99166bc4a50f,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/w/y/1/-original-imah4zkgjbjfgtjs.jpeg?q=70&crop=false,Nike Men Revolution 6 Running Shoes,Rs. 2956,https://www.myntra.com/sports-shoes/nike/nike-men-revolution-6-running-shoes/25503812/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25503812/2023/10/16/7b204e7d-c4e3-4353-847c-483049ca67861697471889312NikeMenRevolutionRunningShoes1.jpg"
Nike Mens Air Pegasus '89 Running Shoe,"₹6,796",https://www.amazon.in/Nike-Pegasus-89-RED-Stardust-PONY-PHANTOM-WHITE-FZ5626-600-11UK/dp/B0CTKNWX87/ref=sr_1_293?dib=eyJ2IjoiMSJ9.ytmu_ib1fIOLaoI1SHcQHc16hgKDPWTUNPUU3XB0pf0nEjMKww5FZQG69AErdF68rW9vhtLrVAZaVbLeyibrO8tlNms_BxBQ2gKwxLUi5VSclK_SJjVvHCEEYxJ40UvYpIyDr3L0ocpqVSxQBWr7zRd-uRCqsrcE7IiBFzUNhEVXfJ36BSuxdAGxr2NvWbaTf3EP1tdh7j_CcexaTTO0EGSE2CZx5KGCdQlpxg0OanwmIS-9C7XBR93WRrRhGHd2owV3HoDscGyN21tqyGfibXfgABa3wptG62nTijCnzZk.bb6uq7M18dNRk3q0Gc_TBFvU1s0fRv-vGazGQ5RvVhE&dib_tag=se&keywords=nike+shoes&nsdOptOutParam=true&qid=1744298219&sr=8-293&xpid=xzJTI1ZwVeXB0,https://m.media-amazon.com/images/I/41T+fJKDh-L._SY395_SX395_.jpg,"Pegasus 39 Running Shoes For Men  (White , 12)","₹10,495",https://www.flipkart.com/nike-pegasus-39-running-shoes-men/p/itm32a68e0edc2f1?pid=SHOGZ8RXX8TVHWZM&lid=LSTSHOGZ8RXX8TVHWZM439FOU&marketplace=FLIPKART&q=nike+shoes&store=osp&srno=s_1_36&otracker=search&otracker1=search&fm=organic&iid=63852d88-66ce-4fa1-913d-21060be13d0b.SHOGZ8RXX8TVHWZM.SEARCH&ppt=None&ppn=None&ssid=x53ypjvlao0000001744395014367&qH=2d7d99166bc4a50f,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/b/a/5/-original-imah5vjktrhnysen.jpeg?q=70&crop=false,Nike Pegasus 39 Road Running Shoes,Rs. 9516,https://www.myntra.com/sports-shoes/nike/nike-pegasus-39-premium-womens-lace-ups-road-running-shoes/29870661/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29870661/2024/5/31/2d314686-a18a-48a3-b7e2-fd13e942fefd1717157818521NikePegasus39PremiumWomensRoadRunningShoes1.jpg"
Nike Mens Revolve 2 Running Shoes,"₹2,619",https://www.amazon.in/Nike-715525-003-Revolve-2-WHITE-715525-003-11UK/dp/B015Z8SZ1M/ref=sr_1_295?dib=eyJ2IjoiMSJ9.-UcIj-A7KkWZmiPyi7qE1EWZE0leE_IY2kxaKmEZDUEjHwkHjrX1-atcbSBDIjclfIGNMQZdfhOIUMhsCd8WGnPNXGQdDxdcc4lyIKloUzdN9KFoLa0MwtS5_2fyHgFlAKNUrFJsQp3EvZ57bznzapFW87Jl_CylIrurADxXZpDfWkqAHuwwmMF8e-3P8j5gdYM4Tc-e0e2oAxXxSQy44YHStgnv8qGxQEk9Cf_oi9vyQRid9LL-4oWaaLD1D1VuahlNMMRcBGsZfw4rnqyUQg.rt0Erql3GdygfLcv6ebnixgeIDsUXWHZlqgtupKtmok&dib_tag=se&keywords=nike+shoes&nsdOptOutParam=true&qid=1744298466&sr=8-295&xpid=xzJTI1ZwVeXB0,https://m.media-amazon.com/images/I/418EaoJm67L._SX395_SY395_.jpg,"Revolution 6 Running Shoes For Men  (White , 11)","₹3,695",https://www.flipkart.com/nike-revolution-6-running-shoes-men/p/itm910ffa3a8da07?pid=SHOG982JEMY7YRH5&lid=LSTSHOG982JEMY7YRH57QYWJL&marketplace=FLIPKART&q=nike+shoes&store=osp&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=63852d88-66ce-4fa1-913d-21060be13d0b.SHOG982JEMY7YRH5.SEARCH&ppt=None&ppn=None&ssid=x53ypjvlao0000001744395014367&qH=2d7d99166bc4a50f,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/w/y/1/-original-imah4zkgjbjfgtjs.jpeg?q=70&crop=false,Nike Men Revolution 6 Running Shoes,Rs. 2956,https://www.myntra.com/sports-shoes/nike/nike-men-revolution-6-running-shoes/25503812/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25503812/2023/10/16/7b204e7d-c4e3-4353-847c-483049ca67861697471889312NikeMenRevolutionRunningShoes1.jpg"
Puma Men's Coarse Running Shoe,"₹1,499",https://www.amazon.in/Puma-Mens-Coarse-Black-White-Running/dp/B0BVMBRHN2/ref=sr_1_2?dib=eyJ2IjoiMSJ9.6svEhw2E43KZHWCTunnKloiiC7EUyCOYTRUIQeFpbzta9Mvplx7x69hMpxVbaxHRDOjkhZrRp5EPMwhT7oZyBWMHN6L8bmgsItd3spxcCkno872ySUrAPcAyDHZk-WdCj6TgWS2VbLBCFjfnd44g3hOVt6lv6CnlcPAHNJ5Mk6GD0EXTewcbmZYszOpnsCyOgeyTio3-P-TBqENzY1tBRmyapjPXYzNWlAIF2M9IriljLCGr1_zEQp44WWkmxWjeLBNU9nQ52RYUPV62SxM8pURBK7TsNvo-5e-Qd8Jv4ho.7x2FHD_MnEwMmK9GejYt89_0B5utt8z9FO8JSWsrLR4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744308733&sr=8-2,https://m.media-amazon.com/images/I/31Hh7Q-6kmL._SY395_SX395_.jpg,"Running Shoes For Men  (Black , 6)","₹2,922",https://www.flipkart.com/nike-running-shoes-men/p/itmed748e5d8b84d?pid=SHOGZS33YTYYW5WG&lid=LSTSHOGZS33YTYYW5WGPLSPZZ&marketplace=FLIPKART&q=nike+shoes&store=osp&srno=s_2_74&otracker=search&otracker1=search&fm=organic&iid=2a68660e-25c7-48f3-8c43-74e2fa7f89f2.SHOGZS33YTYYW5WG.SEARCH&ppt=None&ppn=None&ssid=5gqll17so00000001744395396681&qH=2d7d99166bc4a50f,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/9/c/q/-original-imah4a6hsyyye3kq.jpeg?q=70&crop=false,Puma Men Forza Running Shoes,Rs. 2249,https://www.myntra.com/sports-shoes/puma/-puma-men-navy-blue-woven-design-forza-running-shoes/17663254/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17663254/2022/10/13/c1760057-f457-420f-addd-6df1c9d256bd1665652874249-Puma-Men-Navy-Blue-Woven-Design-Forza-Running-Shoes-29016656-1.jpg"
Puma Mens Softride Enzo Evo Walking Shoe,"₹2,870",https://www.amazon.in/Puma-Softride-Black-Castlerock-Walking-37704801/dp/B09LCFL8B7/ref=sr_1_4?dib=eyJ2IjoiMSJ9.6svEhw2E43KZHWCTunnKloiiC7EUyCOYTRUIQeFpbzta9Mvplx7x69hMpxVbaxHRDOjkhZrRp5EPMwhT7oZyBWMHN6L8bmgsItd3spxcCkno872ySUrAPcAyDHZk-WdCj6TgWS2VbLBCFjfnd44g3hOVt6lv6CnlcPAHNJ5Mk6GD0EXTewcbmZYszOpnsCyOgeyTio3-P-TBqENzY1tBRmyapjPXYzNWlAIF2M9IriljLCGr1_zEQp44WWkmxWjeLBNU9nQ52RYUPV62SxM8pURBK7TsNvo-5e-Qd8Jv4ho.7x2FHD_MnEwMmK9GejYt89_0B5utt8z9FO8JSWsrLR4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744308733&sr=8-4,https://m.media-amazon.com/images/I/31BQdfvi9rL._SY395_SX395_.jpg,"Puma Ultragrip Walking Shoes For Men  (Black , 9)","₹1,186",https://www.flipkart.com/puma-ultragrip-walking-shoes-men/p/itm2e4368a89b90d?pid=SHOGUTYC6M7JYUGZ&lid=LSTSHOGUTYC6M7JYUGZDAOPAQ&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_32&otracker=search&otracker1=search&fm=organic&iid=en_eGXZZRFap4KVeeD0lWgzjXrXFI2hkgYJzhsQ7L0ibhu_2748fcYG3iUKCeW9ucpjqzkBbYR9gNe3xm2FaUZHSWVkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/i/i/q/-original-imah9mgguhgwef6b.jpeg?q=70&crop=false,Puma Softride Enzo Evo Unisex Shoes,Rs. 4199,https://www.myntra.com/sports-shoes/puma/puma-softride-enzo-evo-res-unisex-running-shoes/32380440/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2025/JANUARY/20/VCN7bzzg_2511ae81894143f786dee8553a4fb7fe.jpg"
Puma Men's Court Shatter Low Sneaker,"₹2,399",https://www.amazon.in/Puma-Court-Shatter-White-White-Team-Sneaker/dp/B0CWR1NY5L/ref=sr_1_7?dib=eyJ2IjoiMSJ9.6svEhw2E43KZHWCTunnKloiiC7EUyCOYTRUIQeFpbzta9Mvplx7x69hMpxVbaxHRDOjkhZrRp5EPMwhT7oZyBWMHN6L8bmgsItd3spxcCkno872ySUrAPcAyDHZk-WdCj6TgWS2VbLBCFjfnd44g3hOVt6lv6CnlcPAHNJ5Mk6GD0EXTewcbmZYszOpnsCyOgeyTio3-P-TBqENzY1tBRmyapjPXYzNWlAIF2M9IriljLCGr1_zEQp44WWkmxWjeLBNU9nQ52RYUPV62SxM8pURBK7TsNvo-5e-Qd8Jv4ho.7x2FHD_MnEwMmK9GejYt89_0B5utt8z9FO8JSWsrLR4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744308733&sr=8-7,https://m.media-amazon.com/images/I/31yD99KUSmL._SY395_SX395_.jpg,"Court Shatter Low Sneakers For Men  (White , 8)","₹2,699",https://www.flipkart.com/puma-court-shatter-low-sneakers-men/p/itmb77c7c30f652d?pid=SHOGYHFWNJZYZFG5&lid=LSTSHOGYHFWNJZYZFG5F2BGQ5&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_2_76&otracker=search&otracker1=search&fm=organic&iid=03241856-63ce-4a03-8a9a-109a3b34bd38.SHOGYHFWNJZYZFG5.SEARCH&ppt=None&ppn=None&ssid=83zsembqww0000001744397045704&qH=12daa41359850f83,,Puma Men Court Shatter Low Sneakers,Rs. 2999,https://www.myntra.com/casual-shoes/puma/puma-men-court-shatter-low-sneakers/27953914/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27953914/2025/3/1/97fecf03-818b-4583-81cd-763ecae9ff911740835765271-Puma-Men-Court-Shatter-Low-Sneakers-4051740835764759-1.jpg"
Puma Men's Scorch Runner V2 Running Shoe,"₹1,499",https://www.amazon.in/Puma-Scorch-Runner-Black-Black-Running/dp/B0BVMCDGKC/ref=sr_1_11?dib=eyJ2IjoiMSJ9.6svEhw2E43KZHWCTunnKloiiC7EUyCOYTRUIQeFpbzta9Mvplx7x69hMpxVbaxHRDOjkhZrRp5EPMwhT7oZyBWMHN6L8bmgsItd3spxcCkno872ySUrAPcAyDHZk-WdCj6TgWS2VbLBCFjfnd44g3hOVt6lv6CnlcPAHNJ5Mk6GD0EXTewcbmZYszOpnsCyOgeyTio3-P-TBqENzY1tBRmyapjPXYzNWlAIF2M9IriljLCGr1_zEQp44WWkmxWjeLBNU9nQ52RYUPV62SxM8pURBK7TsNvo-5e-Qd8Jv4ho.7x2FHD_MnEwMmK9GejYt89_0B5utt8z9FO8JSWsrLR4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744308733&sr=8-11,https://m.media-amazon.com/images/I/41nCAgsGd3L._SY395_SX395_.jpg,"Scorch Runner V2 Running Shoes For Men  (Black , 8)","₹1,749",https://www.flipkart.com/puma-scorch-runner-v2-running-shoes-men/p/itm3af28095ab966?pid=SHOGMYD3Y2PZWMMB&lid=LSTSHOGMYD3Y2PZWMMBMT2L7Y&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=782b5e81-1779-4201-bc09-c4b3cf07fff2.SHOGMYD3Y2PZWMMB.SEARCH&ppt=None&ppn=None&ssid=mx1bna8ie80000001744396796888&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/h/6/p/-original-imagtbteu3rndhyt.jpeg?q=70&crop=false,Puma Men Running Shoes,Rs. 5399,https://www.myntra.com/sports-shoes/puma/puma-men-black-ultra-ride-running-shoes/12282134/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12282134/2024/12/9/7e8b8db6-0b13-48c9-a65a-4aabc71e05ec1733727951524-Puma-Men-Black-Ultra-Ride-Running-Shoes-7431733727950966-1.jpg"
Puma Men's LQDCELL Method Training Shoe,"₹3,255",https://www.amazon.in/LQDCELL-Method-Running-Shoes-Black/dp/B08144KSDW/ref=sr_1_16?dib=eyJ2IjoiMSJ9.6svEhw2E43KZHWCTunnKloiiC7EUyCOYTRUIQeFpbzta9Mvplx7x69hMpxVbaxHRDOjkhZrRp5EPMwhT7oZyBWMHN6L8bmgsItd3spxcCkno872ySUrAPcAyDHZk-WdCj6TgWS2VbLBCFjfnd44g3hOVt6lv6CnlcPAHNJ5Mk6GD0EXTewcbmZYszOpnsCyOgeyTio3-P-TBqENzY1tBRmyapjPXYzNWlAIF2M9IriljLCGr1_zEQp44WWkmxWjeLBNU9nQ52RYUPV62SxM8pURBK7TsNvo-5e-Qd8Jv4ho.7x2FHD_MnEwMmK9GejYt89_0B5utt8z9FO8JSWsrLR4&dib_tag=se&keywords=puma+shoes&nsdOptOutParam=true&qid=1744308733&sr=8-16,https://m.media-amazon.com/images/I/31LGT21+YgS._SY395_SX395_.jpg,"LQDCELL Method Res Training & Gym Shoes For Men  (Black , 10)","₹3,038",https://www.flipkart.com/puma-lqdcell-method-res-training-gym-shoes-men/p/itm974de6bfdd48b?pid=SHOH6S3WZPW5R6V7&lid=LSTSHOH6S3WZPW5R6V77QUY9O&marketplace=FLIPKART&q=puma+shoes&store=osp&srno=s_2_55&otracker=search&otracker1=search&fm=organic&iid=03241856-63ce-4a03-8a9a-109a3b34bd38.SHOH6S3WZPW5R6V7.SEARCH&ppt=None&ppn=None&ssid=83zsembqww0000001744397045704&qH=12daa41359850f83,https://rukminim2.flixcart.com/image/832/832/xif0q/shoe/v/g/y/-original-imah9mgnz2ybdahz.jpeg?q=70&crop=false,Puma Men DXT 2 Res Training Shoes,Rs. 3599,https://www.myntra.com/sports-shoes/puma/puma-men-disperse-xt-2-res-training-shoes/30034382/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30034382/2025/2/12/f1758d3f-9cab-41ed-a222-cc491c0f92691739356455684-Puma-Men-Disperse-XT-2-Res-Training-Shoes-2651739356455199-1.jpg"
